,geometry,OBJECTID,NAME,ADDRESS,BUILDING_DESCRIPTION,PARCEL_ID,BRT_ID,TENCODE_ID,GROSS_AREA,Shape__Area,Shape__Length
587,"POLYGON ((-75.1854846409656 39.9566510244922, -75.1854882074619 39.9566511114259, -75.1854917714826 39.9566512019082, -75.1854953376391 39.9566512978441, -75.185498901252 39.9566513991292, -75.18550246710269 39.9566515031672, -75.1855060292061 39.9566516134285, -75.1855095947169 39.9566517264688, -75.1855131564805 39.9566518457322, -75.1855167215496 39.9566519704756, -75.1855202853131 39.9566520987937, -75.1855238477028 39.956652232487, -75.18552741109249 39.9566523707076, -75.1855309720067 39.9566525124768, -75.1855345338528 39.9566526605738, -75.1855380955631 39.9566528122716, -75.1855416571034 39.9566529684706, -75.1855452195757 39.9566531309975, -75.1855487783687 39.956653297947, -75.18555233939939 39.9566534676494, -75.1855558990225 39.9566536436274, -75.18555945727179 39.9566538249806, -75.18556301775899 39.9566540090867, -75.1855665757025 39.9566541985419, -75.18557013461211 39.9566543934247, -75.1855736922159 39.9566545918821, -75.18557724844609 39.9566547957149, -75.1855808056423 39.9566550049752, -75.1855843627025 39.9566552178363, -75.1855879172532 39.9566554351464, -75.18559147277 39.9566556578839, -75.1855950280828 39.9566558860229, -75.1855985832937 39.9566561168625, -75.1856021359272 39.9566563539514, -75.1856056907304 39.9566565955937, -75.18560924185439 39.9566568416588, -75.1856127951481 39.9566570922773, -75.1856163458643 39.9566573491452, -75.1856198964787 39.9566576087137, -75.1856234468891 39.9566578736835, -75.1856269982995 39.9566581431808, -75.1856305472005 39.9566584171267, -75.1856340958976 39.9566586964742, -75.1856376420852 39.9566589802704, -75.1856411904765 39.9566592677199, -75.18564473746029 39.9566595614448, -75.1856482842402 39.9566598605712, -75.18565182861251 39.9566601614456, -75.18565537395079 39.9566604677475, -75.1856589178814 39.956660780325, -75.18566246164229 39.9566610974036, -75.18566600406341 39.9566614189572, -75.1856695451789 39.9566617440856, -75.1856730872603 39.9566620746415, -75.1856766268323 39.9566624096462, -75.1856801662003 39.9566627500523, -75.1856837065684 39.9566630949857, -75.18568724325721 39.9566634443418, -75.1856907809459 39.9566637982253, -75.185694317295 39.9566641565837, -75.1856978523044 39.9566645194171, -75.1857013882798 39.956664887678, -75.1857049217797 39.9566652594875, -75.18570845624561 39.9566656367246, -75.18571198816799 39.9566660193108, -75.1857155187507 39.956666406372, -75.1857190503675 39.9566667970601, -75.1857225806105 39.9566671931236, -75.18572610951389 39.9566675936621, -75.18572963704371 39.9566679995758, -75.18573316564139 39.9566684082162, -75.18573668928801 39.9566688239541, -75.1857402151725 39.9566692424448, -75.1857437396832 39.9566696663107, -75.1857472640241 39.9566700946779, -75.1857507858216 39.9566705283941, -75.1857543074493 39.9566709666114, -75.18575782773731 39.9566714093038, -75.1857613478894 39.9566718555971, -75.1857648654981 39.9566723072394, -75.18576838290291 39.9566727642832, -75.1857718989682 39.9566732258019, -75.18577541489751 39.9566736909216, -75.18577892945321 39.9566741614164, -75.18578244146551 39.9566746372604, -75.1857859556816 39.9566751167576, -75.1857894650486 39.9566756006514, -75.1857929754155 39.9566760890723, -75.18579648557861 39.9566765828948, -75.1857999931983 39.9566770820663, -75.1858035007162 39.9566775839385, -75.18580700569051 39.9566780911598, -75.1858105104612 39.9566786037824, -75.1858140127222 39.9566791208539, -75.18581751481361 39.9566796424266, -75.1858210155312 39.9566801693745, -75.18582451614699 39.9566806990231, -75.18582801532131 39.9566812358473, -75.185831512088 39.9566817744197, -75.1858350074811 39.9566823183674, -75.1858385038402 39.9566828677426, -75.185841996486 39.9566834224408, -75.1858454901999 39.9566839798657, -75.18584898133631 39.95668454354, -75.18585246996329 39.9566851116631, -75.1858559596582 39.9566856825131, -75.18585944557189 39.9566862604865, -75.1858629337234 39.9566868412129, -75.1858664181276 39.9566874281624, -75.18586990243 39.9566880178126, -75.1858733853588 39.956688612838, -75.1858768645403 39.9566892140867, -75.18588034362 39.956689818036, -75.185883822496 39.9566904273867, -75.1858872988624 39.9566910411862, -75.1858907750931 39.9566916585867, -75.18589424874629 39.9566922822365, -75.1858977222637 39.9566929094872, -75.1859011932716 39.9566935411867, -75.1859046617362 39.9566941782354, -75.1859081312347 39.9566948189111, -75.1859115969861 39.95669546581, -75.1859150637714 39.9566961163359, -75.1859185280812 39.9566967704105, -75.1859219898476 39.9566974298342, -75.18592545144431 39.956698093759, -75.1859279806576 39.9566985827721, -75.1859324759326 39.9566768202396, -75.1859839236441 39.9564276866938, -75.18599430431721 39.9563774171009, -75.18484463263231 39.956236801674, -75.18469915992139 39.9566343704237, -75.184817572444 39.95663645144, -75.1849500549597 39.9566410634068, -75.18536755343671 39.9566484250705, -75.1854810754014 39.9566509438862, -75.1854846409656 39.9566510244922))",588,Drexel University,3025 JOHN F KENNEDY BLVD,PARKING LOT COMMERCIAL,517356,882356100,4617003025,42967,42967.936706543,941.290408223397
588,"POLYGON ((-75.1839292690549 39.9561204631809, -75.1839468386578 39.956559991518, -75.1844870577572 39.9566150409734, -75.18463332434 39.9562153007631, -75.1846221878221 39.9562052208096, -75.1839292690549 39.9561204631809))",589,Drexel University,3003 JOHN F KENNEDY BLVD,PARKING LOT COMMERCIAL,182501,882355905,4617003003,27462,27462.161315918,665.747621670659
589,"POLYGON ((-75.18366451480431 39.9560880773251, -75.1838506182424 39.9565498968601, -75.1839468385898 39.9565599933185, -75.1839292690549 39.9561204631809, -75.18366451480431 39.9560880773251))",590,Drexel University,3001 JOHN F KENNEDY BLVD,PARKING LOT COMMERCIAL,275013,882355900,4617003001,8085,8085.89935302734,438.702646783442
590,"POLYGON ((-75.1877566571702 39.958493644039, -75.1876978261562 39.9587755686714, -75.1885322444322 39.9587503404646, -75.18853775021 39.958749271356, -75.18864912405959 39.9587460347085, -75.18892997992459 39.9587366847993, -75.1891028827132 39.9587309856321, -75.18909040070641 39.9586458680202, -75.1890805188284 39.9585768491064, -75.1890661506839 39.9584762001449, -75.18905239489619 39.9583854606298, -75.18904652465579 39.9583444823563, -75.1890443457758 39.9583300067649, -75.1885706744749 39.9583077128511, -75.18833099627921 39.9582966553101, -75.1882524977177 39.9582925013235, -75.1880974000283 39.9582854267383, -75.187803174818 39.9582716507238, -75.1877566571702 39.958493644039))",591,Drexel University,3200 RACE ST,APT DORMITORY MAS.+OTHER,87684,774546010,6712003200,60869,61233.4124145508,1075.75646869885
591,"POLYGON ((-75.1902590769096 39.958403605452, -75.1902574971583 39.9584327628795, -75.1902549938916 39.95846141586, -75.1902538814853 39.9584742223019, -75.1902517669144 39.9585009179545, -75.1902507617732 39.9585092613915, -75.1902493347761 39.9585254143678, -75.19025086456649 39.9586221672551, -75.1902520902744 39.9586568834291, -75.1902539647044 39.9587066383935, -75.1902838434916 39.9587058868515, -75.19030128832971 39.9587054372324, -75.1904340301374 39.9587020962543, -75.19043272501079 39.9586711328146, -75.1904310199086 39.9586452232176, -75.1904300428787 39.9586021944859, -75.1904291385982 39.9585767208231, -75.19042850217291 39.9585586197812, -75.1904384981689 39.9584128154588, -75.1904396265011 39.9584012014053, -75.19043982827721 39.9583986425381, -75.1902602918987 39.9583896921575, -75.1902590769096 39.958403605452))",592,Drexel University,3312 RACE ST,VAC LAND RES < ACRE,26484,774547201,6712003312,5700,5700.103515625,327.16865557428
592,"POLYGON ((-75.1905000445837 39.9584015825513, -75.19050777973131 39.9585282134513, -75.1905182700018 39.9587001238226, -75.1905202834719 39.9587000714332, -75.1905956126442 39.9586983020013, -75.19058610334289 39.958420283749, -75.1905856089152 39.9584061512145, -75.1905000445837 39.9584015825513))",593,Drexel University,3316 RACE ST,APT 2-4  UNTS 3STY MASONR,510605,774547205,6712003316,2454,2454.77606201172,261.071132806515
593,"POLYGON ((-75.1904396265011 39.9584012014053, -75.1904384981689 39.9584128154588, -75.19042850217291 39.9585586197812, -75.1904291385982 39.9585767208231, -75.1904300428787 39.9586021944859, -75.19043272501079 39.9586711328146, -75.1904340301374 39.9587020962543, -75.19048753549789 39.9587008401165, -75.1905027767194 39.9587004863669, -75.1905182700018 39.9587001238226, -75.1905202834719 39.9587000714332, -75.19050777973131 39.9585282134513, -75.1905000445837 39.9584015825513, -75.19043982827721 39.9583986425381, -75.1904396265011 39.9584012014053))",594,Drexel University,3314 RACE ST,APT 2-4  UNTS 3STY MASONR,283733,774547203,6712003314,2279,2369.72332763672,260.641498857359
594,"POLYGON ((-75.1910095257161 39.9573381557756, -75.1910162796687 39.9573389452415, -75.1910474358649 39.9573425900958, -75.1910792073041 39.9571903228784, -75.1911349303187 39.9569232383079, -75.1911462297785 39.9568690532221, -75.1913115280616 39.9560767650402, -75.1913248676032 39.9560128576129, -75.1913309796184 39.9559835273585, -75.19129862134881 39.9559795169779, -75.1912629283707 39.9559751105513, -75.1901451620803 39.9558369177858, -75.1900841985991 39.955829382838, -75.1897191529697 39.9557842420327, -75.1895767323028 39.955766636531, -75.1895488026806 39.9558963576053, -75.1894343256081 39.9564278313479, -75.1894179764754 39.9565037287223, -75.1899638079467 39.9567898015726, -75.18970443621539 39.9570835978937, -75.1898933529567 39.9571491968288, -75.19014721586829 39.9572373309235, -75.19061793590571 39.9572923700743, -75.1906892234089 39.9572095305201, -75.1907888669367 39.9572220113532, -75.1910095257161 39.9573381557756))",595,Drexel University,3301 MARKET ST,SCHOOL 2STY MASONRY,534940,774530510,5356003301,219417,219417.736999512,2006.05267291112
595,"POLYGON ((-75.19117644337931 39.9578070874269, -75.19116042828441 39.9578841376428, -75.19114396827661 39.957961870809, -75.191127258983 39.9580379216371, -75.191340434029 39.9580657591073, -75.19158635784309 39.9580956320527, -75.19160146729121 39.9580192391494, -75.1916183654459 39.9579415166007, -75.19163483260689 39.9578641385354, -75.19165120879531 39.957789144309, -75.1911929921442 39.9577320006962, -75.19117644337931 39.9578070874269))",596,Drexel University,68 N 34TH ST,VAC LAND COMM. < ACRE,541026,241091210,8846000068,14732,14731.7266845703,486.614399470729
596,"POLYGON ((-75.18966116255049 39.9554610372308, -75.1896538667269 39.9554962254792, -75.1897087612171 39.9555030278496, -75.18975781686071 39.9555091511728, -75.1898075420012 39.9555158390311, -75.1899269402265 39.9555301743122, -75.1900061793889 39.9555401624627, -75.19053258926461 39.9556054748411, -75.1914147330245 39.9557146008974, -75.19142596196021 39.9556633965562, -75.1915370593389 39.9551316196672, -75.1906577331776 39.9550218319328, -75.19065431437571 39.9550214006637, -75.19051494387389 39.9550040418422, -75.19013085962111 39.95495620334, -75.1901174948572 39.9549545671188, -75.1897758752003 39.9549109483376, -75.18977564613979 39.9549120559714, -75.18974759481139 39.9550483508267, -75.1897331135544 39.9551147148998, -75.1897226677318 39.9551689982072, -75.18971066488049 39.9552223772913, -75.1897084634216 39.9552329825878, -75.1897034456769 39.9552572113534, -75.1896952537535 39.9552967314769, -75.1896790271726 39.955374921977, -75.1896713499458 39.9554119055336, -75.18966116255049 39.9554610372308))",597,Drexel University,3300-50 MARKET ST,SCHOOL 4STY MASONRY,126459,774530700,5356003300,107330,107773.858520508,1431.31678453853
597,"POLYGON ((-75.191365451943 39.9568565036647, -75.1912896378048 39.9572121868701, -75.1912888207581 39.9572160682108, -75.191288567657 39.9572172239654, -75.1915432433611 39.9573516677517, -75.1916055367553 39.9573845552815, -75.1916203859294 39.9573923972271, -75.1917989282269 39.9574871660082, -75.19205180196511 39.9576194564758, -75.19211833758681 39.9576542754578, -75.1922167961617 39.9577057809969, -75.1922696369711 39.9577303654537, -75.1926535524766 39.9573005377872, -75.1922063482648 39.957058051331, -75.1921849863329 39.9570468080133, -75.1920534547118 39.9569780098901, -75.1920061879394 39.956953291915, -75.19180301689249 39.9568472891848, -75.19152051866109 39.9566963623154, -75.1915128586561 39.9566922748039, -75.1914047532365 39.9566794833275, -75.191365451943 39.9568565036647))",598,Drexel University,3400 LANCASTER AVE,VAC LAND COMM. ACRE+,965100,774522040,4890003400,70836,72581.1120605469,1140.86517813462
598,"POLYGON ((-75.1875496559708 39.961927663954, -75.1875823396461 39.9620974899152, -75.1875930025552 39.9621535978372, -75.18760375379949 39.9622100960656, -75.1876774493589 39.9622017957001, -75.1876533695667 39.9620676905204, -75.1876448725962 39.9620213663817, -75.187636291635 39.9619744754334, -75.18762615078739 39.9619190233964, -75.1875496559708 39.961927663954))",599,Drexel University,3103 BARING ST,VAC LAND RES < ACRE,111623,241168700,1590003103,2288,2213.92248535156,250.555160676378
599,"POLYGON ((-75.1892642252279 39.9583456665428, -75.189264986572 39.9583526789685, -75.1892885099405 39.9585299891475, -75.1892907771301 39.9585470625103, -75.1893147886943 39.9587280741085, -75.1894384859426 39.9587257577772, -75.1894631999061 39.9587252623908, -75.1894775421146 39.9587249040295, -75.18978396663709 39.9587174129319, -75.18982281819601 39.9587164580929, -75.1898443074106 39.9587159384159, -75.18998943689149 39.9587124067625, -75.1900766601572 39.9587107742318, -75.1900714994122 39.9585881174136, -75.1900699282875 39.9585274886319, -75.1900708948862 39.958509665726, -75.1900732432982 39.9584840060468, -75.190081052257 39.9583946191426, -75.19008225963449 39.9583808156023, -75.1899953563817 39.958376483384, -75.1898499150562 39.9583692320071, -75.1898377269184 39.9583686050256, -75.1892635197319 39.9583393158031, -75.1892642252279 39.9583456665428))",600,Drexel University,3300 RACE ST,APT DORMITORY MAS.+OTHER,949856,774547005,6712003300,28660,28804.5679931641,706.37165840596
600,"POLYGON ((-75.19326157544231 39.9567722832966, -75.1932686605128 39.9567376713116, -75.19336672296819 39.9562586186342, -75.1928829769267 39.95619880067, -75.1924282706683 39.9561421274504, -75.1921622851757 39.9561089869081, -75.19210040623869 39.9563972786005, -75.19205140298089 39.9566195251483, -75.1925507824805 39.9566836432921, -75.19326157544231 39.9567722832966))",601,Drexel University,3501 MARKET ST,SCHOOL 4STY MASONRY,466455,774688700,5356003501,64837,64837.3307495117,1063.80399978663
601,"POLYGON ((-75.1895889153611 39.9541763585983, -75.1875819724184 39.9539312652276, -75.1873197629322 39.9552028150594, -75.18933571842391 39.9554490116656, -75.18934449489061 39.9554495319268, -75.1893532655853 39.9554489627388, -75.1893618063299 39.9554473189201, -75.1893698919624 39.9554446413965, -75.1893773148844 39.95544100212, -75.18938388546771 39.9554364932661, -75.18938942951161 39.9554312325829, -75.18939380726459 39.9554253557068, -75.1893969029643 39.9554190141263, -75.1893986389769 39.9554123727955, -75.1895889153611 39.9541763585983))",602,Drexel University,3201 CHESTNUT ST,SCHOOL 5STY MASONRY,52405,774518010,2282003201,271467,271466.32421875,2089.00267078458
602,"POLYGON ((-75.1875819724184 39.9539312652276, -75.18726576743479 39.9538904274864, -75.1871535160395 39.9544302356058, -75.1871260902157 39.9545665114724, -75.1870149975842 39.9551121965404, -75.1869278764605 39.9551512757819, -75.1869320245456 39.9551518027448, -75.1873197629322 39.9552028150594, -75.1875819724184 39.9539312652276))",603,Drexel University,3144-50 MARKET ST,VAC LAND RES < ACRE,54657,774527300,5356003144,42344,42344.3130493164,1149.20087089016
603,"POLYGON ((-75.18760411169239 39.9537279811593, -75.18956518540131 39.9539732335382, -75.1895774570535 39.9539740156019, -75.189589736755 39.9539733102784, -75.1896017229918 39.9539711342645, -75.1896131174702 39.9539675430723, -75.189623642935 39.9539626242189, -75.18963303845671 39.9539564980222, -75.18964107353629 39.9539493161135, -75.18964754947871 39.9539412560622, -75.189652307819 39.9539325152569, -75.1896552303897 39.9539233091046, -75.1897828983128 39.9533186289454, -75.1877443853831 39.9530636934459, -75.18760411169239 39.9537279811593))",604,Drexel University,3200-60 CHESTNUT ST,SCHOOL 6STY MAS+OTHER,135791,774517051,2282003200,135432,141843.914001465,1638.84821807851
604,"POLYGON ((-75.1969625033289 39.9594662857841, -75.1969625396962 39.9594662838904, -75.1969641408056 39.9594620937996, -75.1952580385183 39.9585716093843, -75.1948275250914 39.9590600562062, -75.19578309497891 39.9595588140273, -75.1969625033289 39.9594662857841))",605,Drexel University,3750 LANCASTER AVE,VAC LAND COMM. ACRE+,1222990,774522100,4890003750,97164,97164.3095092773,1450.51333874899
605,"POLYGON ((-75.1969641408056 39.9594620937996, -75.19699601919049 39.9593786590929, -75.1971582740543 39.9588911192846, -75.19631306150831 39.958786220421, -75.1962212958842 39.9587729260086, -75.19560433101761 39.9586706020786, -75.19551457658341 39.958653056774, -75.1954267250138 39.9586305234468, -75.1953412390356 39.9586031205258, -75.1952585790863 39.958570996123, -75.1952580385183 39.9585716093843, -75.1969641408056 39.9594620937996))",606,Drexel University,275 N 38TH ST,VAC LAND COMM. ACRE+,1222991,774348200,8854000275,53209,53228.006652832,1340.12648556459
606,"POLYGON ((-75.197634601556 39.9574598351155, -75.1966133261206 39.9573330854823, -75.1965213130735 39.9577721226311, -75.19749063851469 39.9578924255078, -75.197634601556 39.9574598351155))",607,Drexel University,115 N 38TH ST,VAC LAND COMM. ACRE+,1222993,774348100,8854000115,44000,45784.9586791992,889.916575144133
607,"POLYGON ((-75.1966133261206 39.9573330854823, -75.1954883866735 39.9571934595728, -75.19539636778561 39.9576324940466, -75.196521314311 39.9577721208566, -75.1966133261206 39.9573330854823))",608,Drexel University,3701 FILBERT ST,VAC LAND COMM. ACRE+,1222994,774675700,3400003701,51749,51748.6049804688,962.87282890582
608,"POLYGON ((-75.1940889131665 39.9570197383772, -75.1939266672707 39.957793751566, -75.1952209649149 39.9584693358332, -75.1953963631062 39.9576324939424, -75.1954883866735 39.9571934595728, -75.1940889131665 39.9570197383772))",609,Drexel University,60 N 36TH ST,VAC LAND COMM. ACRE+,1222992,774344200,8850000060,150293,150292.731567383,1592.20948204466
609,"POLYGON ((-75.1971582740543 39.9588911192846, -75.19749063851469 39.9578924255078, -75.1965213130735 39.9577721226311, -75.1953963631062 39.9576324939424, -75.1952209649149 39.9584693358332, -75.1953080986404 39.9585148137002, -75.19525857905241 39.9585709970233, -75.19534123900181 39.9586031214261, -75.1954267250138 39.9586305234468, -75.1955145765496 39.9586530576742, -75.19560433101761 39.9586706020786, -75.1962212935445 39.9587729259565, -75.1963130603384 39.958786220395, -75.1971582740543 39.9588911192846))",610,Drexel University,225 N 38TH ST,VAC LAND COMM. ACRE+,500300,774348150,8854000225,212171,212152.128662109,1880.20413869217
610,"POLYGON ((-75.1910613563893 39.9583489159535, -75.19105385671411 39.9583833726188, -75.191051424615 39.9583945710629, -75.19102290634871 39.9585305169996, -75.19128715289401 39.9585650231673, -75.1914508193703 39.9585837615574, -75.1914502672486 39.9585667102798, -75.19150000295021 39.9584485980522, -75.191527484868 39.958376865379, -75.1915327499993 39.9583488542235, -75.19107346840541 39.9582931533085, -75.1910613563893 39.9583489159535))",611,Drexel University,116 N 34TH ST,VAC LAND RES < ACRE,1237809,774555005,8846000116,10665,11104.1727905273,428.478775057897
611,"POLYGON ((-75.1934135447476 40.0167881533472, -75.1938427815232 40.0171461834187, -75.1941111635707 40.0169583351146, -75.19358811887381 40.0165148934644, -75.1930757061936 40.0160731537683, -75.1930708142299 40.016092275903, -75.1930493195124 40.016176489104, -75.1933373628502 40.0164217813159, -75.19346630333909 40.0165329116747, -75.1935368449102 40.0165937224738, -75.1934447779779 40.0167437453062, -75.1934135447476 40.0167881533472))",612,Philadelphia University,3427R WARDEN DR,DET.W/GAR 2.5STY MASONRY,86016,383071800,8136003427,26556,26556.3461303711,1034.24018275993
612,"POLYGON ((-75.1941111635707 40.0169583351146, -75.1938427815232 40.0171461834187, -75.1935203758604 40.0173834126212, -75.1946476396774 40.0183172333242, -75.19471810568329 40.0182531785218, -75.195168593454 40.0178414157937, -75.1941111635707 40.0169583351146))",613,Philadelphia University,3460 W SCHOOL HOUSE LN,SCHOOL 3STY MAS.+OTHER,535363,775504500,7128003460,101894,101894.211608887,1354.601039619
613,"POLYGON ((-75.19358811887381 40.0165148934644, -75.1941111635707 40.0169583351146, -75.195168593454 40.0178414157937, -75.19623697737759 40.0168425024709, -75.1963017249862 40.0167915382235, -75.19488435373449 40.0156132876799, -75.19358811887381 40.0165148934644))",614,Philadelphia University,3464 W SCHOOL HOUSE LN,APT DORMITORY MAS.+OTHER,535432,775505000,7128003464,304281,304281.644714355,2226.66982974225
614,"POLYGON ((-75.1868628970275 40.0204703318258, -75.1868799812578 40.0204877674337, -75.18693626226791 40.0205357391014, -75.1876458280944 40.0211404118061, -75.1894251023064 40.0226632074052, -75.190153514353 40.0223940957227, -75.1883925566885 40.0208829070995, -75.18808866034961 40.0206220975357, -75.1879392103147 40.0204938520212, -75.18775085 40.0203322072181, -75.18759658972481 40.0201998245899, -75.1868628970275 40.0204703318258))",615,Philadelphia University,3120 W SCHOOL HOUSE LN,APTS 100 +  UNITS MASONRY,537723,775500800,7128003120,234180,234180.413024902,2601.281151693
615,"POLYGON ((-75.1913231920817 40.0207102378336, -75.1916714798333 40.0210075542285, -75.19189124304761 40.0208062494576, -75.1920073073193 40.020699559155, -75.1921593799816 40.0205597560609, -75.1921418498688 40.0204580213208, -75.1921415052967 40.0204560629674, -75.1920691110659 40.0204087026794, -75.1920215586528 40.0203775804387, -75.1918875126001 40.0202721220104, -75.1918362747174 40.0202275052091, -75.1917867155838 40.0201801380698, -75.191694731062 40.0200879476188, -75.1916091493114 40.0199911117938, -75.1914895651697 40.0198468678009, -75.1914045948616 40.0197616206605, -75.19135142949391 40.0197176057991, -75.19127742508989 40.0196534927322, -75.19122905467439 40.0196157105975, -75.19120041848581 40.0195911507678, -75.1911741342369 40.0195726233198, -75.1911039263147 40.0195223945471, -75.19051189266651 40.0199404973403, -75.1904410862567 40.0199595043834, -75.1906495650048 40.0201365344525, -75.1907436887258 40.0202169900849, -75.1907457558394 40.0202188579903, -75.1909830466431 40.0204225145774, -75.1910929266965 40.020516603671, -75.1913231920817 40.0207102378336))",616,Philadelphia University,3242 W SCHOOL HOUSE LN,MISC.ADMIN.BLDG MASONRY,500741,775535300,7128003242,115713,115713.891540527,1460.71805537802
616,"POLYGON ((-75.1913231920817 40.0207102378336, -75.1905378980085 40.0212714500339, -75.1905737323993 40.0213225257935, -75.1906293612536 40.0213958047282, -75.19066841224419 40.0214405207621, -75.19072200739561 40.0214960062965, -75.1907875193493 40.0215590591435, -75.1908627402328 40.0216171223071, -75.1909420226693 40.0216752597123, -75.19114727048471 40.0214876875928, -75.1914199510538 40.0212393148433, -75.1916714798333 40.0210075542285, -75.1913231920817 40.0207102378336))",617,Philadelphia University,3230 W SCHOOL HOUSE LN,DET W/D.GAR 2.5 STY FRAME,589181,775500900,7128003230,51821,51821.3071289063,950.473565071941
617,"POLYGON ((-75.19648691579231 40.013798062786, -75.19599376560519 40.0135564388674, -75.19599553078589 40.0135535606769, -75.19600419843989 40.0135393581179, -75.1960085560422 40.0135322010542, -75.19601322449741 40.0135245679661, -75.1960199937501 40.0135134830039, -75.1959502359107 40.0134714230315, -75.19579368263069 40.0133776544027, -75.1957898890941 40.0133753940858, -75.1957198545434 40.013333439536, -75.19571725668339 40.0133350909505, -75.19483828727731 40.0138957768847, -75.1945511703143 40.0136922921443, -75.1944701494147 40.0137272255959, -75.1943407316358 40.0137831005574, -75.19425259186769 40.0138211478603, -75.1939842305551 40.0139369261478, -75.1939540743068 40.0139500050811, -75.1939333374887 40.0139590220298, -75.1937575936818 40.0140347719944, -75.19374761826739 40.0140391279213, -75.1934433196038 40.0141705951096, -75.19328056954819 40.0140315500486, -75.1932250006677 40.0139840496187, -75.1931859594273 40.0139508116132, -75.19317691888421 40.013943163483, -75.1930168957297 40.0141831517921, -75.19265267694129 40.0147359562104, -75.1926465387061 40.0147452656448, -75.1927263379491 40.0148530291925, -75.19275930450129 40.0149017365785, -75.1928324719935 40.0150146556665, -75.1928848759063 40.0151083335251, -75.192939350514 40.0152149535692, -75.1929611739416 40.0152639596443, -75.1929784938521 40.0153084000383, -75.1930111225286 40.0153894513385, -75.1930151380536 40.015403613573, -75.19302052603901 40.0154225285429, -75.1930237112403 40.0154337223929, -75.1930311815224 40.0154558111245, -75.1930440969286 40.0155036358106, -75.19305141722739 40.0155369243087, -75.19306159882559 40.0155833176835, -75.1930752800078 40.01565424319, -75.193083749091 40.0157216188954, -75.19308953209 40.0157673493859, -75.1930920287072 40.0158146203955, -75.19309242832399 40.0158223662323, -75.19309274742081 40.0158689913852, -75.1930926504895 40.0159305504572, -75.19308858798119 40.015975531012, -75.1930880927471 40.0159808701573, -75.193079988957 40.0160462811297, -75.1930757061936 40.0160731537683, -75.19358811887381 40.0165148934644, -75.19488435373449 40.0156132876799, -75.1963017249862 40.0167915382235, -75.19853536192851 40.0150332011866, -75.19796853955209 40.0146890698435, -75.19648691579231 40.013798062786))",618,Philadelphia University,3480 W SCHOOL HOUSE LN,SCHOOL 3STY MASONRY,535695,775506010,7128003480,1169407,1169407.97119141,4935.38553891632
618,"POLYGON ((-75.1927529294603 40.0180922424925, -75.19323424923751 40.0183974319241, -75.19401350032371 40.0188978705696, -75.1941593689662 40.0187611506992, -75.1946476396774 40.0183172333242, -75.1935203758604 40.0173834126212, -75.1932158508246 40.0171297431479, -75.19315518686 40.0170816454545, -75.19315308022421 40.0170835654412, -75.19311541904951 40.0171177390092, -75.1930612029423 40.0171645193058, -75.1930067305163 40.0172058139527, -75.19289393999171 40.0172947975666, -75.1928796904585 40.0173074556222, -75.19285708785 40.0173275213331, -75.1928407979115 40.017341989116, -75.1928075582819 40.0173762124025, -75.1927718964111 40.0174170302585, -75.1928409703274 40.0174621844467, -75.1932005909206 40.0176972595892, -75.1927529294603 40.0180922424925))",619,Philadelphia University,3400 W SCHOOL HOUSE LN,DET W/DET GAR 3 STY STONE,535489,775504000,7128003400,163635,163635.040771484,1861.00718653512
619,"POLYGON ((-75.1922400011686 40.0207275369845, -75.1902365679092 40.0225644920821, -75.1885997840307 40.0231767713617, -75.1891526325194 40.0237074964767, -75.1893899286666 40.0239352870399, -75.1896298283168 40.0241644091454, -75.1899200006887 40.0244429490112, -75.19008816193229 40.0246043801607, -75.19081720443489 40.0241554677204, -75.19104995169 40.0243597388687, -75.1917094625077 40.0249383357342, -75.191551578713 40.0250081575871, -75.19228572304959 40.025648826928, -75.1932306066732 40.0250001771615, -75.1934059755143 40.0245453822503, -75.1929741048309 40.024198191567, -75.1935925833142 40.0239349768758, -75.19399651482109 40.0237630841454, -75.1948060152025 40.0234164189401, -75.19486573874801 40.0233696332488, -75.1943288055886 40.0228309339317, -75.1941995743279 40.0226973237199, -75.1940754173242 40.0225609007264, -75.193956436983 40.0224217771699, -75.1938427332295 40.022280068818, -75.1937343987569 40.0221358966828, -75.1933163632 40.0215605271007, -75.1932311717206 40.0214501096018, -75.1931386336084 40.0213432432993, -75.1930390028994 40.0212402158466, -75.1929325432628 40.0211413079028, -75.1928195459039 40.0210467845225, -75.1927003141044 40.0209569011179, -75.1925751726577 40.0208719018678, -75.1923836551628 40.0207484810661, -75.1922557125181 40.0207376547452, -75.1922400011686 40.0207275369845))",620,Philadelphia University,3243 W SCHOOL HOUSE LN,SCHOOL 3STY MASONRY,338465,775501010,7128003243,1456248,1456248.07061768,5595.3389587429
